code;number;edition;character;series;quality;obtainedDate;obtainedTimestamp;burnValue;dye.code;dye.name;frame;morphed;trimmed;tag;alias;wishlists;fights;dropQuality;dropper;grabber;guild;worker.effort;worker.style;worker.purity;worker.grabber;worker.dropper;worker.quickness;worker.toughness;worker.vanity;worker.recoveryDate;worker.recoveryTimestamp
kwrrvr;12319;1;Ichika Kaneki;Tokyo Ghoul:re 2nd Season;1;Mon, 24 May 2021 10:55:35 GMT;1,62185E+12;17;;;;No;No;tokyo;;12;0;1;7,32966E+17;7,32966E+17;7,04015E+17;10;F;S;S;S;S;F;A;;
kw52vm;1097;2;B cell;Cells at Work!;2;Mon, 24 May 2021 04:40:15 GMT;1,62183E+12;23;;;;No;No;watchlater;;1;0;2;7,32966E+17;7,32966E+17;7,04015E+17;18;F;S;S;S;A;F;A;;
kw0lh6;279;2;Mejiro Palmer;Uma Musume: Pretty Derby Season 2;2;Mon, 24 May 2021 01:29:01 GMT;1,62182E+12;21;;;;No;No;lp;;1;1;2;7,32966E+17;7,32966E+17;7,04015E+17;15;F;S;S;S;B;D;A;;
k21w5j;12426;1;Teru Minamoto;Toilet-Bound Hanako-kun;1;Sun, 23 May 2021 14:11:42 GMT;1,62178E+12;24;;;;No;No;watchlater;;59;0;1;7,32966E+17;7,32966E+17;7,04015E+17;15;F;S;S;S;S;F;C;;
kh76md;243;2;Ruijerd Superdia;Mushoku Tensei: Jobless Reincarnation;2;Sun, 23 May 2021 02:24:46 GMT;1,62174E+12;45;;;;No;No;jobless;;44;2;2;6,80724E+17;6,80724E+17;7,21059E+17;29;F;S;F;F;A;C;A;;
kh5h08;3153;2;Kage;The Rising of the Shield Hero;3;Sat, 22 May 2021 16:27:37 GMT;1,6217E+12;50;;;;No;No;shield;;1;1;3;4,73899E+17;7,32966E+17;7,04015E+17;35;F;S;S;F;A;D;A;;
kh2k0p;12197;1;Natsumi Kuzuryuu;Danganronpa 3: The End of Hope's Peak Academy - Despair Arc;4;Sat, 22 May 2021 14:50:23 GMT;1,6217E+12;100;;;;No;No;watchlater;;4;0;4;7,32966E+17;7,32966E+17;7,04015E+17;68;F;S;S;S;A;F;A;;
khh8dw;12182;1;Female Reporter;My Hero Academia;3;Sat, 22 May 2021 14:35:26 GMT;1,62169E+12;26;;;;No;No;mha;;1;0;3;7,32966E+17;7,32966E+17;7,04015E+17;18;F;S;S;S;F;F;A;;
kh06fg;2775;2;Sayaka Natori;your name.;0;Sat, 22 May 2021 13:31:37 GMT;1,62169E+12;7;;;;No;No;yourname;;4;0;0;7,32966E+17;7,32966E+17;6,32549E+17;5;F;S;S;S;B;F;A;;
khvl3l;3121;2;Natsuiro Matsuri;Hololive: Holo no Graffiti;2;Sat, 22 May 2021 12:11:31 GMT;1,62169E+12;65;;;;No;No;cute;;60;1;2;7,32966E+17;7,32966E+17;7,04015E+17;45;F;S;S;S;S;D;A;;
kqg2m6;12388;1;Nakayama;Hyouka;2;Sat, 22 May 2021 02:23:56 GMT;1,62165E+12;6;;;;No;No;watchlater;;0;0;2;7,32966E+17;7,32966E+17;7,04015E+17;5;F;S;S;S;A;F;A;;
kq1m28;11169;1;Machi Kuragi;Fruits Basket 2nd Season;2;Fri, 21 May 2021 22:48:15 GMT;1,62164E+12;13;;;;No;No;fruits;;2;0;2;7,32966E+17;7,32966E+17;7,04015E+17;8;F;S;S;S;A;F;B;;
kq1m2g;6136;1;U-1196;Cells at Work! CODE BLACK!;2;Fri, 21 May 2021 22:48:03 GMT;1,62164E+12;48;;;;No;No;watchlater;;43;0;2;7,32966E+17;7,32966E+17;7,04015E+17;29;F;S;S;S;A;F;B;;
kqnc1c;3369;2;Yuri;Doki Doki Literature Club!;3;Fri, 21 May 2021 22:40:36 GMT;1,62164E+12;173;;;;No;No;up;;491;5;2;7,32966E+17;7,32966E+17;7,15844E+17;124;F;A;S;S;S;S;A;;
kqnxvw;3505;2;Chisato Hasegawa;The Testament of Sister New Devil;3;Fri, 21 May 2021 22:37:39 GMT;1,62164E+12;100;;;;No;No;gold;;49;1;3;7,32966E+17;7,32966E+17;7,21059E+17;71;F;S;S;S;A;D;A;;
kqnl5s;12252;1;Bix;Akashic Records of Bastard Magic Instructor;0;Fri, 21 May 2021 22:34:36 GMT;1,62164E+12;1;;;;No;No;rokudenashi;;1;0;0;3,94936E+17;7,32966E+17;7,04015E+17;0;F;S;S;F;D;F;A;;
k0sbpj;6671;1;Satania's Brother;Gabriel Dropout;0;Fri, 21 May 2021 14:39:56 GMT;1,62161E+12;1;;;;No;No;watchlater;;1;0;0;7,32966E+17;7,32966E+17;7,04015E+17;0;F;S;S;S;C;F;A;;
k0tpj2;1534;2;Zenith Greyrat;Mushoku Tensei: Jobless Reincarnation;2;Fri, 21 May 2021 13:03:54 GMT;1,6216E+12;54;;;;No;No;jobless;;50;3;2;4,53367E+17;4,53367E+17;7,21059E+17;38;F;S;F;F;A;B;A;;
k0fshc;2136;2;Kneesocks;Panty & Stocking with Garterbelt;1;Fri, 21 May 2021 11:10:10 GMT;1,6216E+12;19;;;;No;No;gold;;18;0;1;7,32966E+17;7,32966E+17;7,04015E+17;15;F;S;S;S;A;F;A;;
k09p5h;591;2;Sonoko Nogi;Yuuki Yuuna Is a Hero: The Washio Sumi Chapter;2;Fri, 21 May 2021 09:58:27 GMT;1,62159E+12;23;;;;No;No;lp;;1;0;2;7,32966E+17;7,32966E+17;7,04015E+17;18;F;S;S;S;S;F;A;;
kv3l69;3004;2;Xiangling;Genshin Impact;3;Thu, 20 May 2021 15:16:39 GMT;1,62152E+12;174;;;;No;No;keep;;155;1;3;7,32966E+17;7,32966E+17;7,21059E+17;120;F;S;S;S;S;D;A;;
kvrr6s;3689;2;Rumia Tingel;Akashic Records of Bastard Magic Instructor;4;Thu, 20 May 2021 14:40:11 GMT;1,62152E+12;146;;;;Yes;Yes;rokudenashi;;9;5;4;7,32966E+17;7,32966E+17;7,04015E+17;113;F;S;S;S;S;S;A;;
kvzzcg;9107;1;Mother Spider Demon;Demon Slayer: Kimetsu no Yaiba;1;Thu, 20 May 2021 13:02:55 GMT;1,62152E+12;32;;;;No;No;demon;;42;0;1;7,32966E+17;7,32966E+17;7,04015E+17;21;F;S;S;S;S;F;C;;
kvn9zc;12422;1;Mashirao Ojiro;My Hero Academia;2;Thu, 20 May 2021 11:43:52 GMT;1,62151E+12;42;;;;No;No;mha;;9;0;2;7,32966E+17;7,32966E+17;7,04015E+17;28;F;S;S;S;S;F;B;;
kv55b9;8764;1;Eris;KonoSuba: God's blessing on this wonderful world!;0;Thu, 20 May 2021 08:52:36 GMT;1,6215E+12;9;;;;No;No;konosuba;;18;0;0;7,32966E+17;7,32966E+17;7,04015E+17;5;F;S;S;S;S;F;B;;
kvk9p1;12203;1;Yume;Yume Miru Koneko;2;Thu, 20 May 2021 08:22:21 GMT;1,6215E+12;5;;;;No;No;neko;;1;0;2;7,32966E+17;7,32966E+17;7,04015E+17;1;F;S;S;S;A;F;A;;
km7s1g;12228;1;Shuu Maiko;Nisekoi;3;Thu, 20 May 2021 00:22:22 GMT;1,62147E+12;15;;;;No;No;nisekoi;;1;0;3;7,32966E+17;7,32966E+17;7,04015E+17;10;F;S;S;S;A;F;A;;
kmksbv;1607;2;Hatori Sohma;Fruits Basket;1;Wed, 19 May 2021 15:29:44 GMT;1,62144E+12;22;;;;No;No;fruits;;50;0;0;7,32966E+17;7,32966E+17;7,04015E+17;18;F;A;S;S;A;F;A;;
hkdrjw;6889;1;Kazuma Satou;KonoSuba: God's blessing on this wonderful world!;2;Wed, 19 May 2021 11:31:05 GMT;1,62142E+12;64;;;;No;No;konosuba;;246;2;2;2,66834E+17;2,66834E+17;6,32549E+17;39;F;S;F;F;S;C;B;;
wcxn50;6686;1;Inverse Origami;Date a Live;1;Wed, 19 May 2021 08:20:26 GMT;1,62141E+12;23;;;;No;No;dal;;60;0;1;7,32966E+17;7,32966E+17;7,04015E+17;16;F;S;S;S;S;F;B;;
wcd8tn;2137;1;Emma;The Promised Neverland;2;Wed, 19 May 2021 06:59:21 GMT;1,62141E+12;22;;;;No;No;fs;;7;1;2;7,32966E+17;7,32966E+17;7,21059E+17;18;F;S;S;S;A;D;A;;
h16mc4;342;2;Shouko Nishimiya;A Silent Voice;4;Wed, 19 May 2021 06:38:26 GMT;1,62141E+12;346;;;;Yes;No;silent;;910;0;2;5,69528E+17;5,69528E+17;7,59843E+17;201;F;B;F;F;A;F;A;;
wctxtf;8676;1;Keisuke Hirose;A Silent Voice;3;Wed, 19 May 2021 05:49:04 GMT;1,6214E+12;18;;;;No;No;silent;;1;0;3;1,78595E+17;7,32966E+17;7,04015E+17;13;F;S;S;F;B;F;C;;
2ftlpf;1796;2;Koutarou Amon;Tokyo Ghoul;2;Wed, 19 May 2021 00:28:40 GMT;1,62138E+12;44;;;;No;No;tokyo;;15;4;2;2,19571E+17;2,19571E+17;8,1934E+17;30;F;S;F;F;A;A;A;;
wc4chp;11015;1;Chimera;My Hero Academia: Heroes: Rising;3;Wed, 19 May 2021 00:16:04 GMT;1,62138E+12;33;;;;No;No;mha;;4;0;3;7,32966E+17;7,32966E+17;7,04015E+17;21;F;S;S;S;A;F;A;;
w6xzhl;9044;1;Itsuki Kawasumi;The Rising of the Shield Hero;2;Tue, 18 May 2021 15:16:22 GMT;1,62135E+12;21;;;;No;No;shield;;4;0;2;2,32713E+17;7,32966E+17;7,04015E+17;11;F;S;S;F;C;F;B;;
w6drqq;11968;1;Norimi Kawaguchi;K-On!;3;Tue, 18 May 2021 14:20:00 GMT;1,62135E+12;14;;;;No;No;watchlater;;1;0;3;7,72205E+17;7,32966E+17;7,04015E+17;9;F;S;S;F;F;F;A;;
w67z54;7227;1;Longcat;Mystic Messenger;4;Tue, 18 May 2021 13:49:07 GMT;1,62135E+12;127;;;;No;No;neko;;19;0;4;7,32966E+17;7,32966E+17;7,04015E+17;86;F;S;S;S;S;F;A;;
w6tpq4;11847;1;Bordeaux Zellgef;Re:ZERO -Starting Life in Another World-;3;Tue, 18 May 2021 13:43:01 GMT;1,62135E+12;11;;;;No;No;zero;;1;0;3;;7,32966E+17;7,97212E+17;6;F;S;S;F;C;F;A;;
w68j25;489;1;Popcorn-Ken;Afro-Ken;2;Tue, 18 May 2021 12:30:47 GMT;1,62134E+12;14;;;;No;No;lp;;5;0;2;7,32966E+17;7,32966E+17;7,04015E+17;9;F;S;S;S;C;F;A;;
w6ks59;12151;1;Yusa Arima;Tokyo Ghoul:re 2nd Season;2;Tue, 18 May 2021 02:15:34 GMT;1,6213E+12;11;;;;No;No;tokyo;;1;0;2;7,32966E+17;7,32966E+17;7,04015E+17;6;F;S;S;S;A;F;A;;
wxgzc0;11933;1;Hisashi Ogura;Tokyo Ghoul;2;Mon, 17 May 2021 15:52:34 GMT;1,62127E+12;5;;;;No;No;tokyo;;1;0;2;4,39557E+17;7,32966E+17;7,04015E+17;1;F;S;S;F;F;F;A;;
wx42s2;2799;2;Misaki Ayuzawa;Kaichou wa Maid-sama!;3;Mon, 17 May 2021 13:39:17 GMT;1,62126E+12;152;;;;No;No;watchlater;;208;0;3;7,32966E+17;7,32966E+17;7,17031E+17;104;F;S;S;S;S;F;A;;
h1jhfp;91;2;Naofumi Iwatani;The Rising of the Shield Hero;4;Mon, 17 May 2021 13:01:37 GMT;1,62126E+12;314;;;;Yes;No;shield;;398;0;2;;5,28635E+17;7,69683E+17;183;F;B;F;F;A;F;A;;
wxbdzp;11839;1;Tongue Demon;Demon Slayer: Kimetsu no Yaiba;1;Mon, 17 May 2021 10:37:34 GMT;1,62125E+12;13;;;;No;No;demon;;1;1;1;7,32966E+17;7,32966E+17;7,04015E+17;6;F;S;S;S;A;D;A;;
wxbhdh;12010;1;Acting School Teacher;The Pet Girl of Sakurasou;1;Mon, 17 May 2021 10:05:23 GMT;1,62125E+12;3;;;;No;No;sakurasou;;1;0;1;7,32966E+17;7,32966E+17;7,04015E+17;1;F;S;S;S;B;F;A;;
wxkp02;11838;1;Nobuyo Nakajima;K-On!!;2;Mon, 17 May 2021 08:39:38 GMT;1,62124E+12;6;;;;No;No;watchlater;;1;0;2;7,32966E+17;7,32966E+17;7,04015E+17;5;F;S;S;S;F;F;A;;
wscmdk;1564;1;Yanfei;Genshin Impact;2;Mon, 17 May 2021 03:11:10 GMT;1,62122E+12;84;;;;No;No;fs;;603;0;2;;7,32966E+17;7,97212E+17;49;F;S;S;F;F;F;A;;
ws622c;2677;2;Kazuma Sakagami;Classroom of the Elite;3;Mon, 17 May 2021 02:29:06 GMT;1,62122E+12;36;;;;No;No;cote;;1;0;3;7,32966E+17;7,32966E+17;7,21059E+17;25;F;S;S;S;A;F;A;;
wsh3zg;2984;2;Tokoyami Towa;Hololive: Holo no Graffiti;2;Sun, 16 May 2021 13:09:52 GMT;1,62117E+12;74;;;;No;No;cute;;176;5;2;7,32966E+17;7,32966E+17;7,21059E+17;59;F;S;S;S;S;S;A;;
265fdp;1855;2;Tomoe Koga;Rascal Does Not Dream of Bunny Girl Senpai;2;Sun, 16 May 2021 06:03:35 GMT;1,62115E+12;69;;;;No;No;aobuta;;53;10;0;7,38569E+17;7,38569E+17;7,04015E+17;44;F;B;F;F;A;S;A;;
wdg2k2;8854;1;Taeko Mamegaki;Detective Conan;0;Sun, 16 May 2021 01:21:41 GMT;1,62113E+12;1;;;;No;No;dcmk;;0;0;0;7,32966E+17;7,32966E+17;7,97212E+17;0;F;S;S;S;A;F;A;;
hm06pc;7043;1;Yoshino;Date a Live;0;Sat, 15 May 2021 16:11:34 GMT;1,6211E+12;14;;;;No;No;dal;;112;0;0;7,16539E+17;5,19159E+17;7,17031E+17;8;F;S;F;F;F;F;B;;
wdv0j4;3228;2;Minako Ayuzawa;Kaichou wa Maid-sama!;2;Sat, 15 May 2021 15:39:58 GMT;1,62109E+12;29;;;;No;No;watchlater;;2;0;2;;7,32966E+17;7,17031E+17;18;F;S;S;F;A;F;A;;
27l72x;1655;2;Minerva;Re:ZERO -Starting Life in Another World- Season 2;4;Sat, 15 May 2021 15:24:04 GMT;1,62109E+12;198;;;;No;No;zero;;18;0;4;7,16539E+17;7,16539E+17;8,13555E+17;128;F;S;F;F;S;F;A;;
20898x;8917;1;Patrasche;Re:ZERO -Starting Life in Another World-;0;Sat, 15 May 2021 15:23:37 GMT;1,62109E+12;3;;;;No;No;zero;;8;0;0;7,16539E+17;7,16539E+17;7,04015E+17;1;F;S;F;F;S;F;A;;
wlczz2;2975;2;Carmilla;Re:ZERO -Starting Life in Another World- Season 2;2;Sat, 15 May 2021 15:23:24 GMT;1,62109E+12;44;;;;No;No;zero;;10;0;2;7,16539E+17;7,16539E+17;7,13454E+17;28;F;S;F;F;S;F;A;;
w8gfrn;2673;2;Crusch Karsten;Re:ZERO -Starting Life in Another World-;2;Sat, 15 May 2021 15:23:16 GMT;1,62109E+12;52;;;;No;No;zero;;32;0;2;7,16539E+17;7,16539E+17;7,17031E+17;33;F;S;F;F;S;F;A;;
h6zhkw;2308;1;Ultimate Mechamaru;Jujutsu Kaisen;3;Sat, 15 May 2021 15:22:36 GMT;1,62109E+12;99;;;;No;No;jjk;;13;0;3;;7,16539E+17;7,97212E+17;55;F;S;F;F;F;F;A;;
wdm3cq;11821;1;Magic Store Owner;The Rising of the Shield Hero;2;Sat, 15 May 2021 15:17:52 GMT;1,62109E+12;6;;;;No;No;shield;;0;0;2;7,32966E+17;7,32966E+17;7,21059E+17;5;F;S;S;S;S;F;A;;
w783zn;1089;2;Emma Brightness;The Hidden Dungeon Only I Can Enter;0;Sat, 15 May 2021 09:03:02 GMT;1,62107E+12;12;;;;No;No;cute;;28;1;0;7,32966E+17;7,32966E+17;7,04015E+17;8;F;S;S;S;S;D;A;;
w7lgff;979;1;Deputy Platelet Leader;Cells at Work!!;2;Sat, 15 May 2021 08:51:05 GMT;1,62107E+12;15;;;;No;No;watchlater;;2;0;2;2,82708E+17;7,32966E+17;7,97212E+17;10;F;S;S;F;A;F;A;;
w9zvdv;2493;2;Satanichia Kurumizawa McDowell;Gabriel Dropout;2;Sat, 15 May 2021 08:49:58 GMT;1,62107E+12;52;;;;No;No;watchlater;;65;2;2;7,28812E+17;7,28812E+17;6,32549E+17;34;F;S;F;F;S;C;A;;
vk8ll8;2241;1;Kyouko Hori;Horimiya;2;Sat, 15 May 2021 06:52:44 GMT;1,62106E+12;65;;;;No;No;horimiya;;1493;1;2;;2,57865E+17;6,94549E+17;38;F;S;F;F;F;D;A;;
w7z3h4;10180;1;Hyoizaburoo;KonoSuba: God's blessing on this wonderful world! Legend of Crimson;2;Sat, 15 May 2021 02:41:20 GMT;1,62105E+12;6;;;;No;No;konosuba;;1;0;2;7,32966E+17;8,06487E+17;7,21059E+17;5;F;S;F;S;A;F;A;;
w7z5hm;11845;1;Sayuri Kakinuma;Another;3;Sat, 15 May 2021 02:32:51 GMT;1,62105E+12;18;;;;No;No;another;;1;0;3;7,32966E+17;7,32966E+17;7,04015E+17;15;F;S;S;S;S;F;A;;
wtffst;6972;1;Music Teacher;A Silent Voice;4;Fri, 14 May 2021 14:50:03 GMT;1,621E+12;51;;;;No;No;silent;;1;0;4;7,28812E+17;7,32966E+17;7,97212E+17;31;F;S;S;F;F;F;A;;
wt9dn8;5757;1;Saya;Wandering Witch: The Journey of Elaina;2;Fri, 14 May 2021 14:01:31 GMT;1,621E+12;27;;;;No;No;elaina;;13;0;2;;5,46752E+17;7,97212E+17;14;F;S;F;F;F;F;B;;
wt3vbw;2827;2;Faye;Fire Emblem Echoes: Shadows of Valentia;2;Fri, 14 May 2021 12:24:49 GMT;1,621E+12;28;;;;No;No;cute;;5;1;2;7,32966E+17;7,32966E+17;7,04015E+17;19;F;S;S;S;S;D;A;;
wt4fxr;907;2;Uroko-sama;Nagi no Asukara;2;Fri, 14 May 2021 10:27:15 GMT;1,62099E+12;27;;;;No;No;lp;;10;0;2;7,32966E+17;7,32966E+17;7,04015E+17;19;F;S;S;S;A;F;A;;
wtn7qd;11781;1;Magne;My Hero Academia 3;3;Fri, 14 May 2021 07:57:59 GMT;1,62098E+12;34;;;;No;No;mha;;3;0;3;7,32966E+17;7,32966E+17;7,04015E+17;24;F;S;S;S;S;F;A;;
wtjs83;7937;1;Bio Red Blob;The Rising of the Shield Hero;3;Fri, 14 May 2021 07:09:54 GMT;1,62098E+12;19;;;;No;No;shield;;1;0;3;8,06487E+17;7,32966E+17;7,04015E+17;13;F;S;S;F;F;F;A;;
wpz30k;554;2;Machi Kuragi;Fruits Basket 2nd Season;3;Fri, 14 May 2021 02:40:08 GMT;1,62096E+12;72;;;;No;No;fruits;;2;0;3;3,3704E+17;6,43439E+17;6,32549E+17;41;F;S;F;F;F;F;A;;
wthhjt;3345;2;Kurono Yuuichirou;Fire Force Season 2;4;Fri, 14 May 2021 02:36:10 GMT;1,62096E+12;151;;;;No;No;fire;;5;0;4;;7,32966E+17;7,57946E+17;91;F;S;S;F;C;F;A;;
wthz2l;11757;1;Saki Arima;Your lie in April;2;Fri, 14 May 2021 02:27:09 GMT;1,62096E+12;12;;;;No;No;watchlater;;2;0;2;7,32966E+17;7,32966E+17;7,04015E+17;6;F;S;S;S;A;F;A;;
wt0dm9;11863;1;Oboro Tsukimigusa;SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn't Exist;3;Fri, 14 May 2021 01:39:00 GMT;1,62096E+12;15;;;;No;No;watchlater;;1;0;3;2,47974E+17;7,32966E+17;6,32549E+17;9;F;S;S;F;F;F;A;;
w8bm26;8343;1;Kobayashi;Miss Kobayashi's Dragon Maid;2;Thu, 13 May 2021 13:02:30 GMT;1,62091E+12;63;;;;No;No;watchlater;;157;1;2;7,32966E+17;7,32966E+17;7,04015E+17;40;F;S;S;S;C;D;C;;
w8hgw3;2513;2;Sumi Sakurasawa;Kanojo, Okarishimasu;3;Thu, 13 May 2021 09:46:46 GMT;1,6209E+12;162;;;;No;No;watchlater;;377;2;3;7,32966E+17;7,32966E+17;7,04015E+17;115;F;S;S;S;S;C;A;;
w8091j;8333;1;Tsuyu Asui;My Hero Academia;1;Thu, 13 May 2021 08:03:25 GMT;1,62089E+12;41;;;;No;No;mha;;343;0;1;;7,32966E+17;7,97212E+17;24;F;S;S;F;A;F;C;;
wl8dtx;7367;1;Tsunomaki Watame;Hololive: Holo no Graffiti;4;Thu, 13 May 2021 01:39:07 GMT;1,62087E+12;268;;;;No;No;cute;;142;1;4;7,32966E+17;7,32966E+17;7,04015E+17;169;F;S;S;S;A;D;C;;
qkdf5l;5915;1;Joker;Fire Force;2;Thu, 13 May 2021 01:07:16 GMT;1,62087E+12;47;;;;No;No;fire;;181;0;2;5,46752E+17;5,46752E+17;7,66624E+17;25;F;S;F;F;F;F;B;;
wlft1n;5785;1;Basar's Cat;Epic Seven;2;Thu, 13 May 2021 00:19:43 GMT;1,62087E+12;15;;;;No;No;neko;;1;0;2;3,61939E+17;7,32966E+17;7,21059E+17;9;F;S;S;F;F;F;A;;
wl0lr7;11692;1;Naomi Kurusu;Future Diary;3;Wed, 12 May 2021 15:09:30 GMT;1,62083E+12;9;;;;No;No;diary;;1;0;3;7,32966E+17;7,32966E+17;7,21059E+17;5;F;S;S;S;B;F;A;;
wlmcql;1608;1;Rokari Migurdia;Mushoku Tensei: Jobless Reincarnation;1;Wed, 12 May 2021 14:17:32 GMT;1,62083E+12;11;;;;No;No;jobless;;5;1;1;7,32966E+17;7,32966E+17;7,04015E+17;8;F;S;S;S;A;D;A;;
wlm1mm;8574;1;Rock Lee;Naruto;1;Wed, 12 May 2021 14:02:25 GMT;1,62083E+12;36;;;;No;No;fs;;182;1;1;7,32966E+17;7,32966E+17;6,32549E+17;21;F;S;S;S;A;D;C;;
wf6vxq;3300;2;Atsumu Matsuyuki;Anohana: The Flower We Saw That Day;1;Wed, 12 May 2021 12:27:20 GMT;1,62082E+12;14;;;;No;No;watchlater;;6;0;1;7,32966E+17;7,32966E+17;7,04015E+17;10;F;S;S;S;A;F;A;;
wfldf5;11666;1;Honda;Nisekoi;1;Wed, 12 May 2021 07:21:36 GMT;1,6208E+12;4;;;;No;No;nisekoi;;1;0;1;7,57591E+17;7,32966E+17;7,04015E+17;1;F;S;S;F;F;F;A;;
wfl5tj;5706;1;Mizuki Seto;Detective Conan;2;Wed, 12 May 2021 06:52:31 GMT;1,6208E+12;4;;;;No;No;dcmk;;2;0;2;3,66019E+17;7,32966E+17;7,04015E+17;1;F;S;S;F;F;F;A;;
wff1mj;8703;1;Kazuha Toyama;Detective Conan;2;Wed, 12 May 2021 06:22:19 GMT;1,6208E+12;8;;;;No;No;dcmk;;9;1;2;7,32966E+17;7,32966E+17;7,04015E+17;4;F;S;S;S;S;D;C;;
wfz57q;11609;1;Makoto's Father;Danganronpa: The Animation;1;Wed, 12 May 2021 01:52:12 GMT;1,62078E+12;5;;;;No;No;watchlater;;1;0;1;7,32966E+17;7,32966E+17;7,04015E+17;1;F;S;S;S;S;F;A;;
wfj60r;11733;1;Journey Rex;Boarding School Juliet;0;Wed, 12 May 2021 00:27:42 GMT;1,62078E+12;1;;;;No;No;boarding;;0;0;0;7,32966E+17;7,32966E+17;7,04015E+17;0;F;S;S;S;B;F;A;;
w999kx;11689;1;Kouitsu Chigyou;Tokyo Ghoul Root A;3;Tue, 11 May 2021 13:30:12 GMT;1,62074E+12;10;;;;No;No;tokyo;;1;0;3;8,15076E+17;7,32966E+17;7,04015E+17;8;F;S;S;F;A;F;A;;
w9gj76;9313;1;Makomo;Demon Slayer: Kimetsu no Yaiba;1;Tue, 11 May 2021 13:02:28 GMT;1,62074E+12;36;;;;No;No;demon;;40;0;1;8,06487E+17;7,32966E+17;7,57946E+17;19;F;S;S;F;F;F;C;;
w95lb6;8285;1;Hina Tachibana;Domestic Girlfriend;3;Tue, 11 May 2021 05:12:28 GMT;1,62071E+12;77;;;;No;No;watchlater;;72;0;3;2,68917E+17;7,32966E+17;7,21059E+17;44;F;S;S;F;A;F;C;;
w92s5w;8649;1;Yui Hirasawa;K-On!;2;Tue, 11 May 2021 03:22:35 GMT;1,6207E+12;63;;;;No;No;watchlater;;243;0;2;7,32966E+17;7,32966E+17;7,04015E+17;40;F;S;S;S;B;F;C;;
w92n9r;801;1;Shino;Wonder Egg Priority;3;Tue, 11 May 2021 03:06:53 GMT;1,6207E+12;21;;;;No;No;wonder;;1;1;3;3,30848E+17;7,32966E+17;7,21059E+17;14;F;S;S;F;A;D;A;;
wgn6x2;2648;2;Chiyo Yumehara;The Disastrous Life of Saiki K.;2;Mon, 10 May 2021 14:45:47 GMT;1,62066E+12;32;;;;No;No;watchlater;;4;2;2;7,32966E+17;7,32966E+17;7,21059E+17;23;F;S;S;S;A;C;A;;
wgj7h0;68;2;Toranosuke Kurayoshi;Skate-Leading Stars;0;Mon, 10 May 2021 14:06:16 GMT;1,62066E+12;4;;;;No;No;lp;;0;1;0;7,32966E+17;7,32966E+17;7,04015E+17;1;F;S;S;S;A;D;A;;
wgbv99;79;2;Kensei Maeshima;Skate-Leading Stars;1;Mon, 10 May 2021 13:01:12 GMT;1,62065E+12;10;;;;No;No;lp;;1;2;1;7,32966E+17;7,32966E+17;7,04015E+17;8;F;S;S;S;S;C;A;;
wg5kwr;2896;2;Azusa Nakano;K-On!;2;Mon, 10 May 2021 12:34:44 GMT;1,62065E+12;76;;;;No;No;watchlater;;158;2;2;7,32966E+17;7,32966E+17;6,32549E+17;55;F;S;S;S;S;C;A;;
wghf7b;11397;1;Sakura Kanou;Toradora!;0;Mon, 10 May 2021 09:48:20 GMT;1,62064E+12;3;;;;No;No;watchlater;;1;0;0;7,32966E+17;7,32966E+17;7,04015E+17;1;F;S;S;S;A;F;A;;
wgqf57;11632;1;Ketty;Re:ZERO -Starting Life in Another World-;3;Mon, 10 May 2021 08:47:26 GMT;1,62064E+12;8;;;;No;No;zero;;1;0;3;7,32966E+17;7,32966E+17;7,04015E+17;5;F;S;S;S;A;F;A;;
wgvccl;7019;1;Ningguang;Genshin Impact;2;Mon, 10 May 2021 07:34:13 GMT;1,62063E+12;83;;;;No;No;fs;;382;0;2;7,32966E+17;7,32966E+17;7,04015E+17;51;F;S;S;S;A;F;B;;
w3cx1n;11663;1;Shikkui Makabe;My Hero Academia 3;1;Mon, 10 May 2021 06:00:59 GMT;1,62063E+12;5;;;;No;No;mha;;1;0;1;3,94169E+17;7,32966E+17;7,04015E+17;1;F;S;S;F;F;F;A;;
w3614f;11508;1;Genta Kojima;Detective Conan;3;Mon, 10 May 2021 05:01:47 GMT;1,62062E+12;8;;;;No;No;dcmk;;2;0;3;3,35272E+17;7,32966E+17;7,04015E+17;5;F;S;S;F;F;F;B;;
w3xvs8;11295;1;Hotaru Haganezuka;Demon Slayer: Kimetsu no Yaiba;3;Mon, 10 May 2021 04:17:14 GMT;1,62062E+12;93;;;;No;No;demon;;35;1;3;7,32966E+17;7,32966E+17;7,04015E+17;60;F;S;S;S;A;D;B;;
w3qtwk;377;1;Boy;Jujutsu Kaisen;2;Sun, 09 May 2021 15:00:11 GMT;1,62057E+12;21;;;;No;No;jjk;;1;0;2;7,32966E+17;7,32966E+17;7,21059E+17;14;F;S;S;S;C;F;A;;
hpj85l;291;2;Touka Kirishima;Tokyo Ghoul;4;Sun, 09 May 2021 12:57:28 GMT;1,62057E+12;352;$v20f1;Mystic Helvetia Red;madscientist;Yes;No;tokyo;;564;9;2;7,32966E+17;7,32966E+17;6,48032E+17;420;S;B;S;S;S;S;A;Mon, 08 May 2023 01:35:16 GMT;1,68351E+12
