"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"vqbh4tf","7992","4","Makina Nakajima","Macross Delta","4","Sun, 09 Jul 2023 14:14:18 GMT","1688912058253","172","","","","No","No","","","9","0","4","732966109916954677","732966109916954677","717030509405929503","94","F","S","S","S","S","F","D","",""
"v0h6d5r","52548","1","Mash Charlotte","One Piece","2","Sun, 09 Jul 2023 14:03:39 GMT","1688911419985","8","","","","No","No","","","1","0","2","","409707302069993492","717030509405929503","4","F","S","F","F","F","F","D","",""
"v0vwf6m","3622","3","X Drake","One Piece","3","Sun, 09 Jul 2023 14:03:39 GMT","1688911419985","100","","","","No","No","","","8","0","3","","409707302069993492","717030509405929503","49","F","S","F","F","B","F","D","",""
"v0tcwv7","30660","2","Darkness","To Love Ru: Darkness 2nd","4","Sun, 09 Jul 2023 14:03:39 GMT","1688911419985","191","","","","No","No","","","16","0","4","","409707302069993492","717030509405929503","83","F","S","F","F","F","F","D","",""
"v0xbj0r","9918","1","Yukichi","Josee, the Tiger and the Fish","2","Sun, 09 Jul 2023 14:03:39 GMT","1688911419983","14","","","","No","No","","","1","0","2","","409707302069993492","717030509405929503","6","F","S","F","F","F","F","D","",""
"vvx8drg","16979","2","Darkness","KonoSuba: God's blessing on this wonderful world!","2","Sun, 09 Jul 2023 14:03:39 GMT","1688911419983","82","","","","No","No","","","454","0","2","409707302069993492","409707302069993492","717030509405929503","40","F","S","F","F","A","F","D","",""
"vvdmqq1","52456","1","Gion","One Piece","2","Sun, 09 Jul 2023 14:03:39 GMT","1688911419983","18","","","","No","No","","","1","0","2","409707302069993492","409707302069993492","717030509405929503","10","F","S","F","F","A","F","D","",""
"v0w36p0","7231","4","Joker","Fire Force","3","Sun, 09 Jul 2023 14:03:39 GMT","1688911419983","156","","","","No","No","","","161","0","3","409707302069993492","409707302069993492","717030509405929503","79","F","S","F","F","S","F","D","",""
"28kvfc","2143","2","Puppeteer","Fire Force Season 2","2","Sun, 09 Jul 2023 14:03:39 GMT","1688911419983","32","","","","No","No","","","1","0","2","409707302069993492","409707302069993492","717030509405929503","21","F","S","F","F","S","F","A","",""
"ngvwlz","332","3","Obanai Iguro","Demon Slayer: Kimetsu no Yaiba","4","Sun, 09 Jul 2023 13:57:01 GMT","1688911021137","359","$htx4z","Mystic Zanah","springcrafts","Yes","No","demon","","618","4","3","732966109916954677","732966109916954677","721059198816747580","440","S","A","S","S","S","S","A","",""
"hqpbdl","567","2","Sanemi Shinazugawa","Demon Slayer: Kimetsu no Yaiba","4","Sun, 09 Jul 2023 13:56:36 GMT","1688910996267","351","$0vmqp","Mystic Fleshtone Shade Wash","kominka","Yes","No","demon","","426","9","4","732966109916954677","732966109916954677","648031568756998155","438","S","S","S","S","A","S","A","",""
"vqbqfsl","4316","3","Minoru Fujii","Hajime no Ippo: The Fighting!","3","Sun, 09 Jul 2023 13:42:23 GMT","1688910143141","49","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","757946476809682954","24","F","S","S","S","B","F","D","",""
"vqbqnp5","17249","3","Kane Himuro","Fate/stay night: Unlimited Blade Works","3","Sun, 09 Jul 2023 13:06:13 GMT","1688907973048","63","","","","No","No","","","1","0","3","","732966109916954677","717030509405929503","30","F","S","S","F","F","F","D","",""
"vqb0f2x","1494","3","Sora","Beast Tamer","4","Sun, 09 Jul 2023 12:06:31 GMT","1688904391401","232","","","","No","No","watchlater","","14","0","4","","732966109916954677","717030509405929503","115","F","S","S","F","B","F","D","",""
"vqb0gdx","9563","2","KarateMao","Amazing Stranger","3","Sun, 09 Jul 2023 12:02:11 GMT","1688904131481","34","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","717030509405929503","18","F","S","S","S","F","F","D","",""
"vqbvcfb","31857","2","Takaya Sakaki","Persona 3 the Movie 2: Midsummer Knight's Dream","2","Sun, 09 Jul 2023 10:31:02 GMT","1688898662251","22","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","14","F","S","S","S","B","F","D","",""
"vqbmkxz","49045","1","Alfred Jarvis Pennyworth","Batman: Gotham Knight","3","Sun, 09 Jul 2023 09:31:09 GMT","1688895069836","18","","","","No","No","","","2","0","3","732966109916954677","732966109916954677","717030509405929503","13","F","S","S","S","A","F","D","",""
"vq5xf0f","54658","1","Golden Delmo Tonia","Agent AiKa","3","Sun, 09 Jul 2023 05:16:24 GMT","1688879784075","11","","","","No","No","","","0","0","3","732966109916954677","732966109916954677","717030509405929503","5","F","S","S","S","B","F","D","",""
"vq5s6dm","55148","1","Staffan Heivish","Overlord II","4","Sun, 09 Jul 2023 04:45:15 GMT","1688877915877","13","","","","No","No","","","1","0","4","732966109916954677","732966109916954677","717030509405929503","6","F","S","S","S","S","F","D","",""
"vq5s0rs","31303","2","Natsumi Yuuseki","I Tried Asking In Dogeza","2","Sun, 09 Jul 2023 03:24:49 GMT","1688873089658","23","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","14","F","S","S","S","A","F","D","",""
"vq5svn8","54528","1","Ritsuko Sakakibara","Another","1","Sun, 09 Jul 2023 01:51:19 GMT","1688867479112","4","","","","No","No","","","1","0","1","732966109916954677","732966109916954677","717030509405929503","1","F","S","S","S","B","F","D","",""
"vq5pmgf","54763","1","Golgius","The Seven Deadly Sins","4","Sat, 08 Jul 2023 14:42:26 GMT","1688827346674","53","","","","No","No","","","1","0","4","732966109916954677","732966109916954677","717030509405929503","29","F","S","S","S","S","F","D","",""
"vq54f5g","32205","1","Rai Mamezuku","JoJo's Bizarre Adventure: JoJolion","2","Sat, 08 Jul 2023 13:38:54 GMT","1688823534142","26","","","","No","No","","","14","0","2","732966109916954677","732966109916954677","717030509405929503","15","F","S","S","S","S","F","D","",""
"vq5zgkd","54636","1","Leavanny","Pokémon: Black & White","3","Sat, 08 Jul 2023 12:02:59 GMT","1688817779108","28","","","","No","No","","","2","0","3","732966109916954677","732966109916954677","717030509405929503","15","F","S","S","S","A","F","D","",""
"vq518zt","85","1","Kana Ichikawa","The Dangers in My Heart","1","Sat, 08 Jul 2023 10:33:35 GMT","1688812415263","20","","","","No","No","watchlater","","6","0","1","","732966109916954677","717030509405929503","13","F","S","S","F","D","F","A","",""
"vq514ck","7791","4","Nagisa Natsunagi","The Detective is Already Dead","1","Sat, 08 Jul 2023 10:28:31 GMT","1688812111132","30","","","","No","No","watchlater","","36","0","1","","732966109916954677","717030509405929503","16","F","S","S","F","A","F","D","",""
"vq514ph","11723","3","Marta Lualdi","Tales of Symphonia: Dawn of the New World","3","Sat, 08 Jul 2023 10:21:31 GMT","1688811691682","60","","","","No","No","","","6","0","3","732966109916954677","732966109916954677","717030509405929503","33","F","S","S","S","A","F","D","",""
"vq5n3ct","655","2","Emma","Vinland Saga Season 2","2","Sat, 08 Jul 2023 10:04:30 GMT","1688810670894","45","","","","No","No","vinland","","1","0","2","","732966109916954677","717030509405929503","24","F","S","S","F","B","F","D","",""
"vq51stx","54676","1","B","Parasyte -the maxim-","3","Sat, 08 Jul 2023 09:51:27 GMT","1688809887703","10","","","","No","No","","","3","0","3","732966109916954677","732966109916954677","717030509405929503","6","F","S","S","S","A","F","D","",""
"vq5n00t","10512","3","Jeanne","The Case Study of Vanitas","2","Sat, 08 Jul 2023 06:40:36 GMT","1688798436963","79","","","","No","No","","","471","0","2","732966109916954677","732966109916954677","717030509405929503","44","F","S","S","S","S","F","D","",""
"vq55gbl","54522","1","Nagisa Hyoudou","Kaichou wa Maid-sama!","1","Sat, 08 Jul 2023 03:35:47 GMT","1688787347408","3","","","","No","No","","","1","0","1","732966109916954677","732966109916954677","717030509405929503","1","F","S","S","S","B","F","D","",""
"vq5mc9c","54619","1","Botobai Gigante","Hunter x Hunter (2011)","4","Fri, 07 Jul 2023 19:47:02 GMT","1688759222956","41","","","","No","No","gift","","2","0","4","732966109916954677","732966109916954677","717030509405929503","23","F","S","S","S","A","F","D","",""
"vq5mf6b","1755","5","Will Anthonio Zeppeli","JoJo's Bizarre Adventure","2","Fri, 07 Jul 2023 18:10:49 GMT","1688753449057","70","","","","No","No","watchlater","","20","0","2","732966109916954677","732966109916954677","717030509405929503","38","F","S","S","S","C","F","D","",""
"vqkc8wl","54377","1","Kyo","*Luna: classroom","2","Fri, 07 Jul 2023 17:40:11 GMT","1688751611258","5","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","1","F","S","S","S","A","F","D","",""
"vqk6k1j","54454","1","Bottlenose Dolphin","Kemono Friends 2","1","Fri, 07 Jul 2023 16:25:22 GMT","1688747122075","2","","","","No","No","","","1","0","1","732966109916954677","732966109916954677","717030509405929503","1","F","S","S","S","A","F","D","",""
"vqkx40v","4502","2","Chizuru Yukimura","Hakuouki: Demon of the Fleeting Blossom","3","Fri, 07 Jul 2023 14:31:38 GMT","1688740298373","59","","","","No","No","","","4","0","3","732966109916954677","732966109916954677","717030509405929503","34","F","S","S","S","S","F","D","",""
"vqklfkn","31902","2","Klondike","Heavy Object","2","Fri, 07 Jul 2023 08:26:04 GMT","1688718364700","11","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","6","F","S","S","S","A","F","D","",""
"vqkf2bs","19324","2","Gouki Zenjou","K: Return of Kings","2","Fri, 07 Jul 2023 06:05:25 GMT","1688709925907","18","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","13","F","S","S","S","A","F","D","",""
"vqkgnsh","12166","3","KASUMI","BLACKSTAR -Theater Starless-","2","Fri, 07 Jul 2023 03:03:36 GMT","1688699016655","27","","","","No","No","","","3","0","2","313108727353966603","732966109916954677","717030509405929503","13","F","S","S","F","F","F","D","",""
"vqk3875","54482","1","Yao Lao","Doupo Cangqiong","3","Fri, 07 Jul 2023 02:48:26 GMT","1688698106939","17","","","","No","No","","","3","0","3","732966109916954677","732966109916954677","717030509405929503","8","F","S","S","S","A","F","D","",""
"vqk2z7h","17321","3","Sango","InuYasha","0","Thu, 06 Jul 2023 11:28:35 GMT","1688642915880","12","","","","No","No","","","49","0","0","732966109916954677","732966109916954677","717030509405929503","6","F","S","S","S","A","F","D","",""
"vqkq6q7","54622","1","Takashi Mikado","Future Card Buddyfight","0","Thu, 06 Jul 2023 10:22:25 GMT","1688638945453","1","","","","No","No","","","1","0","0","732966109916954677","732966109916954677","757946476809682954","0","F","S","S","S","A","F","D","",""
"vqw6qmw","1462","5","Akina","Tsukimichi: Moonlit Fantasy","2","Thu, 06 Jul 2023 01:33:00 GMT","1688607180752","52","","","","No","No","","","4","0","2","732966109916954677","732966109916954677","717030509405929503","29","F","S","S","S","A","F","D","",""
"vqw9fhh","2593","3","Mio Kofune","Summer Time Rendering","1","Wed, 05 Jul 2023 16:27:18 GMT","1688574438450","30","","","","No","No","watchlater","","51","0","1","732966109916954677","732966109916954677","717030509405929503","19","F","S","S","S","S","F","D","",""
"vqw3nlv","7354","4","Momiji Sohma","Fruits Basket","2","Wed, 05 Jul 2023 14:14:37 GMT","1688566477042","59","","","","No","No","fruits","","92","0","2","610048938627563530","732966109916954677","717030509405929503","28","F","S","S","F","F","F","D","",""
"vqw3c1q","54579","1","P.E Teacher A","Mysterious Girlfriend X","2","Wed, 05 Jul 2023 14:01:31 GMT","1688565691623","1","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","0","F","S","S","S","A","F","D","",""
"vqwgr4t","7812","4","Kurisu Makise","Steins;Gate","2","Wed, 05 Jul 2023 13:34:59 GMT","1688564099948","85","","","","No","No","steins","","981","0","1","620020386595078227","620020386595078227","717030509405929503","39","F","A","F","F","A","F","D","",""
"vqw3prh","54680","1","Danpa","Sword Art Online: Alicization - War of Underworld","2","Wed, 05 Jul 2023 13:28:47 GMT","1688563727290","5","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","1","F","S","S","S","C","F","D","",""
"vqwrpgh","17062","1","Misato","Senran Kagura: New Wave G Burst","3","Wed, 05 Jul 2023 10:22:08 GMT","1688552528745","58","","","","No","No","","","2","0","3","732966109916954677","732966109916954677","717030509405929503","34","F","S","S","S","S","F","D","",""
"vqwnff6","26442","2","Parona","To Your Eternity","4","Wed, 05 Jul 2023 03:59:09 GMT","1688529549454","172","","","","No","No","gift","","33","0","4","732966109916954677","732966109916954677","717030509405929503","93","F","S","S","S","A","F","D","",""
"vqwbc5n","54507","1","Quamzin Kravshera","Macross: Do You Remember Love","3","Wed, 05 Jul 2023 02:27:23 GMT","1688524043923","3","","","","No","No","","","0","0","3","732966109916954677","732966109916954677","717030509405929503","1","F","S","S","S","A","F","D","",""
"vqwqg9s","54428","1","Neko-san","Neko Konogoro","3","Tue, 04 Jul 2023 18:21:01 GMT","1688494861053","27","","","","No","No","neko","","1","0","3","732966109916954677","732966109916954677","717030509405929503","15","F","S","S","S","B","F","D","",""
"vqwvzcm","28361","2","Sarah Longhram","The Hidden Dungeon Only I Can Enter","0","Tue, 04 Jul 2023 16:54:46 GMT","1688489686025","11","","","","No","No","","","9","0","0","","732966109916954677","717030509405929503","5","F","S","S","F","F","F","D","",""
"vqwvgbs","7132","4","Makoto Teruhashi","The Disastrous Life of Saiki K.","2","Tue, 04 Jul 2023 16:32:30 GMT","1688488350127","38","","","","No","No","","","3","0","2","","732966109916954677","717030509405929503","21","F","S","S","F","A","F","D","",""
"vq2cls9","20282","2","Chocola","NEKOPARA","3","Tue, 04 Jul 2023 14:42:59 GMT","1688481779475","134","","","","No","No","watchlater","","140","0","3","320579443703939083","732966109916954677","717030509405929503","68","F","S","S","F","A","F","D","",""
"vq2cxhp","17485","3","Momoga","Girls und Panzer","3","Tue, 04 Jul 2023 14:22:28 GMT","1688480548477","44","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","717030509405929503","24","F","S","S","S","S","F","D","",""
"vq2x3zd","151","2","Knife Thrower","Revenger","2","Tue, 04 Jul 2023 12:12:03 GMT","1688472723559","40","","","","No","No","","","0","0","2","","732966109916954677","717030509405929503","23","F","S","S","F","F","F","B","",""
"vq26v0x","956","2","Pakku","Avatar: The Last Airbender","1","Tue, 04 Jul 2023 11:18:15 GMT","1688469495947","28","","","","No","No","gift","","2","0","1","732966109916954677","732966109916954677","717030509405929503","15","F","S","S","S","A","F","D","",""
"vq2x025","54420","1","Yoshinari Karo","Kengan Ashura 2","2","Tue, 04 Jul 2023 10:45:13 GMT","1688467513500","3","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","717030509405929503","1","F","S","S","S","A","F","D","",""
"vq2l93g","54222","1","Sakae Echigo","Haikyuu!! To the Top","3","Tue, 04 Jul 2023 04:28:38 GMT","1688444918372","25","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","648031568756998155","14","F","S","S","S","S","F","D","",""
"vq29r7q","17614","3","Yuxiang","Food Fantasy","2","Tue, 04 Jul 2023 01:10:49 GMT","1688433049054","42","","","","No","No","","","3","0","2","732966109916954677","732966109916954677","717030509405929503","24","F","S","S","S","A","F","D","",""
"vq219f3","54530","1","Kaoru Jojima","Cuticle Detective Inaba","3","Mon, 03 Jul 2023 17:21:52 GMT","1688404912614","4","","","","No","No","","","0","0","3","732966109916954677","732966109916954677","717030509405929503","1","F","S","S","S","A","F","D","",""
"vq2jr58","54473","1","Fardania","Restaurant to Another World","3","Mon, 03 Jul 2023 15:46:13 GMT","1688399173713","17","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","717030509405929503","8","F","S","S","S","A","F","D","",""
"vq2bd19","13036","3","Mitsukuni Haninozuka","Ouran High School Host Club","2","Mon, 03 Jul 2023 14:55:48 GMT","1688396148698","64","","","","No","No","","","108","3","2","732966109916954677","732966109916954677","648031568756998155","39","F","S","S","S","S","B","D","",""
"vq2b4ll","31029","2","Theresia van Astrea","Re:ZERO -Starting Life in Another World-","2","Mon, 03 Jul 2023 14:25:26 GMT","1688394326681","38","","","","No","No","zero","","4","0","2","1116792008024014884","732966109916954677","717030509405929503","21","F","S","S","F","A","F","D","",""
"vq25c2p","11287","3","Dryas","Seirei Gensouki: Spirit Chronicles","0","Mon, 03 Jul 2023 14:15:08 GMT","1688393708496","7","","","","No","No","","","1","0","0","732966109916954677","732966109916954677","717030509405929503","4","F","S","S","S","C","F","D","",""
"vq22vhd","31018","2","Mari Mari","Show by Rock!!","1","Mon, 03 Jul 2023 06:40:53 GMT","1688366453541","10","","","","No","No","","","1","0","1","732966109916954677","732966109916954677","717030509405929503","6","F","S","S","S","A","F","D","",""
"vq2004m","54787","1","Blueno","One Piece","1","Mon, 03 Jul 2023 03:41:21 GMT","1688355681760","6","","","","No","No","","","1","0","1","732966109916954677","732966109916954677","717030509405929503","4","F","S","S","S","A","F","D","",""
"vqhldsw","6882","4","Norito Goshi","Seraph of the End: Battle in Nagoya","3","Sun, 02 Jul 2023 16:22:00 GMT","1688314920125","75","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","717030509405929503","41","F","S","S","S","A","F","D","",""
"vqhfr1t","43344","1","Koala","Heaven's Design Team","1","Sun, 02 Jul 2023 15:10:24 GMT","1688310624342","5","","","","No","No","","","1","0","1","732966109916954677","732966109916954677","717030509405929503","1","F","S","S","S","B","F","D","",""
